,Year,RNOC,Participants,Rank,NOC,Gold,Silver,Bronze,Total,TSport,Tevent,man_sum,team_event_count,Aquatics,Archery,Athletics,Badminton,Baseball and Softball,Basketball,Basque Pelota,Boxing,Breaking,Canoeing,Cricket,Croquet,Cycling,Equestrian,Fencing,Field hockey,Football,Golf,Gymnastics,Handball,Jeu de Paume,Judo,Karate,Lacrosse,Modern Pentathlon,Polo,Rackets,Roque,Rowing,Rugby,Sailing,Shooting,Skateboarding,Sport Climbing,Surfing,Table Tennis,Taekwondo,Tennis,Triathlon,Tug of War,Volleyball,Water Motorsports,Weightlifting,Wrestling,menPropotion
718,1996,ROU,284,14,Romania,4,7,9,20,25.0,271.0,161,24,52,0,26,0,0,0,0,6,0,17,0,0,0,0,18,0,0,0,91,0,0,5,0,0,1,0,0,0,33,0,2,6,0,0,0,6,0,6,0,0,0,0,5,10,0.5669014084507042
719,1996,RSA,111,27,South Africa,3,1,1,5,25.0,271.0,74,10,20,6,26,0,0,0,0,5,0,1,0,0,9,0,0,16,0,0,0,0,0,1,0,0,1,0,0,0,8,0,5,3,0,0,0,0,0,9,0,0,0,0,0,1,0.6666666666666666
720,1996,SLO,47,55,Slovenia,0,2,0,2,25.0,271.0,33,5,9,6,10,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7021276595744681
721,1996,SUI,172,18,Switzerland,4,3,0,7,25.0,271.0,102,18,12,0,26,4,0,0,0,0,0,11,0,0,16,19,8,0,0,0,26,13,0,1,0,0,1,0,0,0,11,0,5,11,0,0,0,1,0,5,0,0,0,0,0,2,0.5930232558139535
722,1996,SVK,98,43,Slovakia,1,1,1,3,25.0,271.0,71,8,8,0,16,0,0,0,0,2,0,20,0,0,15,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,2,0,4,7,0,0,0,1,0,9,0,0,0,0,3,4,0.7244897959183674
723,1996,SWE,233,29,Sweden,2,4,2,8,25.0,271.0,140,33,41,12,22,13,0,0,0,6,0,17,0,0,8,21,2,0,16,0,0,16,0,1,0,0,1,0,0,0,9,0,15,6,0,0,0,11,0,5,0,0,2,0,2,7,0.6008583690987125
724,1996,THA,58,47,Thailand,1,0,1,2,25.0,271.0,38,5,26,0,8,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,1,0,0.6551724137931034
725,1996,TPE,107,61,Chinese Taipei,0,1,0,1,25.0,271.0,41,11,31,12,7,6,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,3,0,0,0,0,4,0,0.38317757009345793
726,1996,TUN,52,71,Tunisia,0,0,1,1,25.0,271.0,45,2,0,0,6,0,0,0,0,4,0,0,0,0,0,0,2,0,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,3,0.8653846153846154
727,1996,TUR,61,19,Turkey,4,1,1,6,25.0,271.0,48,2,8,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,9,13,0.7868852459016393
728,1996,UGA,12,71,Uganda,0,0,1,1,25.0,271.0,7,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0.5833333333333334
729,1996,UKR,351,9,Ukraine,9,2,12,23,25.0,271.0,218,26,46,12,50,6,0,12,0,7,0,18,0,0,14,0,6,0,0,0,93,0,0,3,0,0,1,0,0,0,20,0,12,15,0,0,0,0,0,0,0,0,12,0,7,17,0.6210826210826211
730,1996,USA,839,1,United States,44,32,25,101,25.0,271.0,478,67,123,12,137,4,35,24,0,12,0,28,0,0,28,23,30,32,30,0,98,32,0,14,0,0,1,0,0,0,46,0,16,31,0,0,0,8,0,10,0,0,35,0,10,20,0.5697258641239571
731,1996,UZB,95,58,Uzbekistan,0,1,1,2,25.0,271.0,75,9,14,0,13,0,0,0,0,7,0,23,0,0,1,0,1,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,5,10,0.7894736842105263
732,2000,ALG,51,42,Algeria,1,1,3,5,27.0,300.0,41,2,4,0,23,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,1,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0.803921568627451
733,2000,ARG,165,57,Argentina,0,2,2,4,27.0,300.0,113,18,22,0,11,0,0,0,0,7,0,4,0,0,10,1,3,32,0,0,5,0,0,9,0,0,0,0,0,0,8,0,11,7,0,0,0,3,2,11,1,0,16,0,2,0,0.6848484848484848
734,2000,AUS,788,4,Australia,16,25,17,58,27.0,300.0,420,72,142,12,104,16,39,24,0,9,0,22,0,0,38,23,9,32,32,0,49,30,0,14,0,0,2,0,0,0,45,0,18,32,0,0,0,14,8,11,6,0,34,0,12,11,0.5329949238578681
735,2000,AUT,114,32,Austria,2,1,0,3,27.0,300.0,69,11,19,0,14,0,0,0,0,0,0,4,0,0,10,3,9,0,0,0,0,15,0,3,0,0,0,0,0,0,8,0,5,8,0,0,0,7,1,5,1,0,2,0,0,0,0.6052631578947368
736,2000,BAH,39,34,Bahamas,2,0,1,3,27.0,300.0,24,4,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6153846153846154
737,2000,BAR,28,71,Barbados,0,0,1,1,27.0,300.0,18,2,5,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6428571428571429
738,2000,BEL,94,55,Belgium,0,2,3,5,27.0,300.0,40,8,25,1,9,1,0,0,0,0,0,1,0,0,14,6,0,0,0,0,5,0,0,9,0,0,0,0,0,0,4,0,4,2,0,0,0,4,0,5,2,0,0,0,2,0,0.425531914893617
739,2000,BLR,231,23,Belarus,3,3,11,17,27.0,300.0,128,16,23,2,31,0,0,0,0,1,0,7,0,0,0,0,7,0,0,0,84,0,0,5,0,0,2,0,0,0,10,0,4,19,0,0,0,9,0,8,0,0,0,0,5,14,0.5541125541125541
740,2000,BRA,236,53,Brazil,0,6,6,12,27.0,300.0,133,25,31,0,23,0,0,12,0,6,0,7,0,0,4,15,1,0,33,0,16,14,0,12,0,0,0,0,0,0,1,0,12,0,0,0,0,4,1,5,6,0,32,0,1,0,0.5635593220338984
741,2000,BUL,150,16,Bulgaria,5,6,2,13,27.0,300.0,103,10,11,0,24,7,0,0,0,3,0,12,0,0,0,6,0,0,0,0,49,0,0,2,0,0,1,0,0,0,4,0,1,11,0,0,0,0,0,0,0,0,2,0,9,8,0.6866666666666666
742,2000,CAN,422,24,Canada,3,3,8,14,27.0,300.0,198,43,107,1,45,14,15,24,0,7,0,20,0,0,20,10,7,16,0,0,41,0,0,6,0,0,0,0,0,0,32,0,9,16,0,0,0,10,1,7,4,0,4,0,2,4,0.46919431279620855
743,2000,CHI,58,71,Chile,0,0,1,1,27.0,300.0,50,6,3,1,8,0,0,0,0,0,0,0,0,0,2,2,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,0,0,3,0,0,0,8,1,4,1,0,0,0,0,0,0.8620689655172413
744,2000,CHN,414,3,China,28,16,14,58,27.0,300.0,159,37,76,12,32,20,15,12,0,3,0,0,0,0,4,0,25,15,13,0,75,0,0,12,0,0,2,0,0,0,14,0,4,26,0,0,0,14,3,4,2,0,16,0,10,5,0.38405797101449274
745,2000,CMR,39,50,Cameroon,1,0,0,1,27.0,300.0,28,3,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717948717948718
746,2000,COL,54,50,Colombia,1,0,0,1,27.0,300.0,30,2,11,0,12,0,0,0,0,3,0,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,3,1,0,0,0,3,1,0.5555555555555556
747,2000,CRO,108,49,Croatia,1,0,1,2,27.0,300.0,76,14,38,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,3,0,0,0,6,1,8,0,0,11,0,1,0,0.7037037037037037
748,2000,CUB,271,9,Cuba,11,11,7,29,27.0,300.0,179,22,22,4,36,0,39,12,0,12,0,6,0,0,5,0,20,0,0,0,14,14,0,14,0,0,0,0,0,0,11,0,2,9,0,0,0,7,4,0,0,0,22,0,5,13,0.6605166051660517
749,2000,DEN,124,30,Denmark,2,3,1,6,27.0,300.0,68,18,18,1,4,23,0,0,0,0,0,5,0,0,11,10,0,0,0,0,0,15,0,0,0,0,1,0,0,0,10,0,12,7,0,0,0,2,2,1,2,0,0,0,0,0,0.5483870967741935
750,2000,ESP,431,25,Spain,3,3,5,11,27.0,300.0,283,40,54,1,63,0,0,12,0,1,0,21,0,0,31,20,6,32,17,0,82,15,0,12,0,0,0,0,0,0,4,0,17,7,0,0,0,0,4,11,4,0,14,0,3,0,0.6566125290023201
751,2000,EST,41,47,Estonia,1,0,2,3,27.0,300.0,38,3,7,0,5,0,0,0,0,0,0,2,0,0,6,0,7,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0.926829268292683
752,2000,FIN,88,31,Finland,2,1,1,4,27.0,300.0,51,5,19,3,27,2,0,0,0,1,0,1,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,0,0,0,0,1,4,0.5795454545454546
753,2000,FRA,470,6,France,13,14,11,38,27.0,300.0,296,49,53,8,60,3,0,24,0,8,0,18,0,0,38,15,28,0,0,0,79,30,0,14,0,0,3,0,0,0,23,0,12,17,0,0,0,8,2,11,6,0,4,0,3,3,0.6297872340425532
754,2000,GBR,415,10,Great Britain,11,10,7,28,27.0,300.0,232,44,72,3,88,16,0,0,0,2,0,16,0,0,33,23,3,32,0,0,41,0,0,9,0,0,2,0,0,0,36,0,16,6,0,0,0,1,2,7,6,0,0,0,1,0,0.5590361445783133
755,2000,GEO,47,68,Georgia,0,0,6,6,27.0,300.0,33,1,2,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,13,0.7021276595744681
756,2000,GRE,175,17,Greece,4,6,3,13,27.0,300.0,102,15,43,1,51,0,0,0,0,3,0,2,0,0,6,1,0,0,0,0,22,0,0,0,0,0,1,0,0,0,4,0,11,4,0,0,0,4,3,1,1,0,2,0,8,7,0.5828571428571429
757,2000,HUN,238,13,Hungary,8,6,3,17,27.0,300.0,144,25,54,0,40,0,0,0,0,3,0,23,0,0,2,0,25,0,0,0,12,15,0,6,0,0,4,0,0,0,4,0,6,11,0,0,0,5,1,8,4,0,0,0,7,8,0.6050420168067226
758,2000,INA,54,38,Indonesia,1,3,2,6,27.0,300.0,33,6,11,1,8,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,0,0,0,0,3,0,0.6111111111111112
759,2000,IND,70,71,India,0,0,1,1,27.0,300.0,47,9,2,0,26,2,0,0,0,4,0,0,0,0,0,1,0,15,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,5,0,0,0,0,3,1,0.6714285714285714
760,2000,IRL,76,64,Ireland,0,1,0,1,27.0,300.0,45,6,8,0,39,1,0,0,0,1,0,4,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5921052631578947
761,2000,ISR,58,71,Israel,0,0,1,1,27.0,300.0,45,8,23,0,10,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,3,0.7758620689655172
762,2000,ITA,457,7,Italy,13,8,13,34,27.0,300.0,297,46,73,12,50,0,39,12,0,6,0,10,0,0,21,9,29,0,17,0,53,0,0,9,0,0,3,0,0,0,28,0,18,18,0,0,0,0,3,8,3,0,30,0,4,2,0.649890590809628
763,2000,JAM,65,54,Jamaica,0,6,3,9,27.0,300.0,29,5,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4461538461538462
764,2000,JPN,363,15,Japan,5,8,5,18,27.0,300.0,226,26,50,8,50,9,39,0,0,2,0,2,0,0,14,13,4,0,16,0,61,0,0,14,0,0,0,0,0,0,8,0,10,15,0,0,0,14,2,6,6,0,4,0,8,8,0.6225895316804407
765,2000,KAZ,158,22,Kazakhstan,3,4,0,7,27.0,300.0,105,7,48,7,27,0,0,0,0,7,0,8,0,0,9,0,5,0,0,0,9,0,0,8,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,2,0,0,0,6,11,0.6645569620253164
766,2000,KEN,59,29,Kenya,2,3,2,7,27.0,300.0,36,2,2,1,39,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.6101694915254238
767,2000,KGZ,71,71,Kyrgyzstan,0,0,1,1,27.0,300.0,51,4,37,0,8,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,6,0.7183098591549296
768,2000,KOR,359,12,South Korea,8,10,10,28,27.0,300.0,232,24,33,12,13,18,24,12,0,9,0,2,0,0,3,0,10,32,16,0,47,29,0,13,0,0,0,0,0,0,3,0,5,13,0,0,0,14,4,5,0,0,24,0,8,10,0.6462395543175488
769,2000,KSA,23,61,Saudi Arabia,0,1,1,2,27.0,300.0,23,2,1,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0
770,2000,KUW,30,71,Kuwait,0,0,1,1,27.0,300.0,30,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1.0
771,2000,LAT,60,44,Latvia,1,1,1,3,27.0,300.0,43,1,7,0,19,0,0,0,0,0,0,1,0,0,13,0,1,0,0,0,7,0,0,1,0,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0.7166666666666667
772,2000,LTU,77,33,Lithuania,2,0,3,5,27.0,300.0,47,5,11,0,18,0,0,12,0,2,0,4,0,0,13,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,1,2,0.6103896103896104
773,2000,MAR,55,58,Morocco,0,1,4,5,27.0,300.0,46,1,1,0,24,0,0,0,0,5,0,1,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0.8363636363636363
774,2000,MEX,98,40,Mexico,1,2,3,6,27.0,300.0,64,13,27,2,23,0,0,0,0,6,0,4,0,0,2,7,0,0,0,0,2,0,0,1,0,0,2,0,0,0,5,0,4,3,0,0,0,0,3,2,0,0,4,0,1,0,0.6530612244897959
775,2000,NED,285,8,Netherlands,12,9,4,25,27.0,300.0,176,34,76,6,9,8,24,0,0,0,0,0,0,0,26,16,0,32,0,0,1,0,0,10,0,0,0,0,0,0,35,0,9,3,0,0,0,4,2,5,6,0,12,0,0,1,0.6175438596491228
776,2000,NGR,100,41,Nigeria,1,2,0,3,27.0,300.0,51,8,2,0,42,0,0,0,0,5,0,0,0,0,0,0,0,0,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,2,0.51
777,2000,NOR,115,19,Norway,4,3,3,10,27.0,300.0,61,12,0,7,12,0,0,0,0,0,0,8,0,0,12,0,6,0,17,0,7,15,0,0,0,0,0,0,0,0,6,0,9,9,0,0,0,0,1,1,0,0,4,0,0,1,0.5304347826086957
778,2000,NZL,177,46,New Zealand,1,0,3,4,27.0,300.0,93,14,16,2,9,0,15,24,0,1,0,0,0,0,23,9,0,16,0,0,12,0,0,4,0,0,0,0,0,0,6,0,18,8,0,0,0,5,0,0,4,0,0,0,2,3,0.5254237288135594
779,2000,POL,240,14,Poland,6,5,3,14,27.0,300.0,161,29,18,8,43,3,0,12,0,5,0,29,0,0,13,0,19,16,0,0,11,0,0,5,0,0,3,0,0,0,17,0,9,7,0,0,0,4,0,0,0,0,0,0,9,9,0.6708333333333333
780,2000,POR,64,69,Portugal,0,0,2,2,27.0,300.0,51,6,8,1,21,1,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,2,0,0,4,0,0,0,0.796875
781,2000,PRK,47,60,North Korea,0,1,3,4,27.0,300.0,21,1,9,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.44680851063829785
782,2000,QAT,19,71,Qatar,0,0,1,1,27.0,300.0,19,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1.0
783,2000,ROU,252,11,Romania,11,6,9,26,27.0,300.0,124,23,40,0,26,0,0,0,0,10,0,21,0,0,0,0,8,0,0,0,69,14,0,7,0,0,1,0,0,0,32,0,0,5,0,0,0,5,0,4,0,0,0,0,5,5,0.49206349206349204
784,2000,RSA,161,55,South Africa,0,2,3,5,27.0,300.0,112,12,38,2,29,0,24,0,0,3,0,3,0,0,4,0,0,16,16,0,0,0,0,1,0,0,1,0,0,0,8,0,2,5,0,0,0,0,0,6,2,0,0,0,0,1,0.6956521739130435
785,2000,SLO,90,36,Slovenia,2,0,0,2,27.0,300.0,64,10,10,1,22,1,0,0,0,0,0,4,0,0,7,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,8,0,5,5,0,0,0,0,1,4,0,0,0,0,0,0,0.7111111111111111
786,2000,SRI,24,64,Sri Lanka,0,1,0,1,27.0,300.0,11,2,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.4583333333333333
787,2000,SUI,138,37,Switzerland,1,6,2,9,27.0,300.0,83,17,23,0,15,0,0,0,0,0,0,4,0,0,19,16,8,0,0,0,8,0,0,3,0,0,1,0,0,0,11,0,8,5,0,0,0,0,0,5,6,0,2,0,0,4,0.6014492753623188
788,2000,SVK,132,39,Slovakia,1,3,1,5,27.0,300.0,96,14,24,0,19,0,0,12,0,0,0,24,0,0,9,0,0,0,18,0,5,0,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,8,0,0,0,0,1,4,0.7272727272727273
789,2000,SWE,198,18,Sweden,4,5,3,12,27.0,300.0,123,27,36,12,14,6,0,0,0,0,0,13,0,0,6,16,1,0,16,0,0,15,0,2,0,0,2,0,0,0,3,0,17,12,0,0,0,11,2,6,1,0,2,0,0,5,0.6212121212121212
790,2000,THA,68,47,Thailand,1,0,2,3,27.0,300.0,42,7,18,0,13,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,0,0,1,0,4,0,0,0,0,5,0,0.6176470588235294
791,2000,TPE,75,58,Chinese Taipei,0,1,4,5,27.0,300.0,33,5,24,6,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,11,4,2,0,0,0,0,4,0,0.44
792,2000,TTO,29,61,Trinidad and Tobago,0,1,1,2,27.0,300.0,22,2,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7586206896551724
793,2000,TUR,67,26,Turkey,3,0,2,5,27.0,300.0,47,2,10,12,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,0,0,0,0,7,12,0.7014925373134329
794,2000,UKR,368,21,Ukraine,3,10,10,23,27.0,300.0,216,35,69,12,61,6,0,0,0,11,0,13,0,0,23,0,19,0,0,0,78,0,0,7,0,0,3,0,0,0,12,0,11,12,0,0,0,1,0,2,2,0,0,0,10,16,0.5869565217391305
795,2000,USA,764,1,United States,37,24,32,93,27.0,300.0,424,64,142,12,135,1,39,23,0,12,0,19,0,0,36,23,11,0,30,0,75,0,0,14,0,0,4,0,0,0,48,0,18,34,0,0,0,13,4,11,6,0,32,0,6,16,0.5549738219895288
796,2000,UZB,85,43,Uzbekistan,1,1,2,4,27.0,300.0,58,4,14,0,25,0,0,0,0,10,0,2,0,0,0,0,1,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,11,0.6823529411764706
797,2004,ARG,179,38,Argentina,2,0,4,6,27.0,301.0,124,16,18,0,8,0,0,12,0,1,0,3,0,0,5,8,1,32,16,0,5,0,0,9,0,0,0,0,0,0,6,0,11,8,0,0,0,4,2,12,2,0,14,0,2,0,0.6927374301675978
798,2004,AUS,601,4,Australia,17,16,17,50,27.0,301.0,327,62,130,12,45,8,39,24,0,9,0,19,0,0,37,13,3,32,32,0,38,0,0,12,0,0,2,0,0,0,45,0,18,28,0,0,0,11,4,11,6,0,20,0,2,1,0.5440931780366056
799,2004,AUT,92,27,Austria,2,4,1,7,27.0,301.0,66,9,12,0,7,0,0,0,0,0,0,2,0,0,11,18,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,7,7,0,0,0,5,2,1,3,0,4,0,1,3,0.717391304347826
800,2004,BAH,28,52,Bahamas,1,0,1,2,27.0,301.0,16,3,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5714285714285714
801,2004,BEL,70,51,Belgium,1,0,2,3,27.0,301.0,44,7,0,0,11,0,0,0,0,0,0,3,0,0,12,18,1,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,4,1,0,0,0,1,1,5,2,0,0,0,0,0,0.6285714285714286
802,2004,BLR,192,26,Belarus,2,5,6,13,27.0,301.0,105,15,23,2,44,0,0,0,0,6,0,14,0,0,7,1,2,0,0,0,28,0,0,7,0,0,3,0,0,0,11,0,1,15,0,0,0,6,0,4,0,0,0,0,8,10,0.546875
803,2004,BRA,318,16,Brazil,5,2,3,10,27.0,301.0,158,31,49,0,43,0,0,12,0,5,0,4,0,0,6,18,3,0,17,0,45,30,0,12,0,0,2,0,0,0,4,0,14,1,0,0,0,7,3,4,6,0,32,0,0,1,0.4968553459119497
804,2004,BUL,119,33,Bulgaria,2,1,9,12,27.0,301.0,67,9,14,1,20,3,0,0,0,5,0,11,0,0,3,1,0,0,0,0,21,0,0,2,0,0,0,0,0,0,6,0,2,5,0,0,0,0,0,1,0,0,2,0,9,13,0.5630252100840336
805,2004,CAN,391,21,Canada,3,6,3,12,27.0,301.0,200,42,83,2,25,9,39,0,0,5,0,24,0,0,16,19,8,0,0,0,77,0,0,6,0,0,2,0,0,0,32,0,11,4,0,0,0,6,2,3,5,0,4,0,2,7,0.5115089514066496
806,2004,CHI,29,39,Chile,2,0,1,3,27.0,301.0,21,3,6,0,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,6,0,4,0,0,0,0,0,0,0.7241379310344828
807,2004,CHN,518,2,China,32,17,14,63,27.0,301.0,201,44,85,8,55,20,15,24,0,6,0,22,0,0,6,0,31,16,15,0,81,14,0,9,0,0,3,0,0,0,17,0,4,29,0,0,0,14,2,5,2,0,16,0,10,9,0.38803088803088803
808,2004,CMR,19,54,Cameroon,1,0,0,1,27.0,301.0,10,1,1,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5263157894736842
809,2004,COL,71,68,Colombia,0,0,2,2,27.0,301.0,43,3,8,0,13,0,0,0,0,5,0,0,0,0,11,1,1,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,1,0,0,0,9,1,0.6056338028169014
810,2004,CRO,100,44,Croatia,1,2,2,5,27.0,301.0,76,9,37,0,12,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,4,2,0,0,0,5,2,9,0,0,0,0,1,0,0.76
811,2004,CUB,177,11,Cuba,9,7,11,27,27.0,301.0,116,12,12,1,33,0,24,0,0,11,0,6,0,0,5,0,4,0,0,0,19,0,0,12,0,0,0,0,0,0,7,0,0,11,0,0,0,0,2,0,0,0,16,0,2,12,0.655367231638418
812,2004,DEN,115,34,Denmark,2,1,5,8,27.0,301.0,59,18,17,1,5,16,0,0,0,0,0,4,0,0,9,9,0,0,0,0,1,15,0,0,0,0,0,0,0,0,12,0,14,5,0,0,0,3,2,0,1,0,0,0,0,1,0.5130434782608696
813,2004,DOM,33,54,Dominican Republic,1,0,0,1,27.0,301.0,17,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,12,0,1,1,0.5151515151515151
814,2004,EGY,104,46,Egypt,1,1,3,5,27.0,301.0,88,6,18,4,2,0,0,0,0,6,0,0,0,0,0,1,15,16,0,0,0,15,0,6,0,0,2,0,0,0,2,0,0,5,0,0,0,0,4,0,0,0,0,0,5,3,0.8461538461538461
815,2004,ESP,423,20,Spain,3,11,6,20,27.0,301.0,239,39,54,2,60,3,0,24,0,0,0,19,0,0,32,8,1,32,0,0,79,30,0,10,0,0,0,0,0,0,9,0,19,8,0,0,0,1,4,16,6,0,2,0,2,2,0.5650118203309693
816,2004,EST,45,64,Estonia,0,1,2,3,27.0,301.0,33,3,8,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0.7333333333333333
817,2004,FIN,67,61,Finland,0,2,0,2,27.0,301.0,44,2,18,1,25,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9,0,0,0,0,1,1,0,0,0,0,0,2,0.6567164179104478
818,2004,FRA,461,7,France,11,9,13,33,27.0,301.0,286,46,54,12,63,3,0,0,0,6,0,16,0,0,33,20,31,0,0,0,75,30,0,13,0,0,4,0,0,0,21,0,18,12,0,0,0,1,4,16,4,0,14,0,5,6,0.6203904555314533
