Country,Year,Sport,Gold,Silver,Bronze,Total_medal,athlete_count,female_count,male_count,participated_team_events_count
Netherlands,1920,Water Polo,0,0,0,0,9,0,9,1
Netherlands,1920,Weightlifting,0,0,0,0,5,0,5,0
Netherlands,1920,Wrestling,0,0,0,0,9,0,9,0
Netherlands,1924,Art Competitions,0,0,1,1,32,0,32,1
Netherlands,1924,Athletics,0,0,1,1,35,0,35,2
Netherlands,1924,Boxing,0,0,0,0,9,0,9,0
Netherlands,1924,Cycling,1,1,1,3,18,0,18,3
Netherlands,1924,Diving,0,0,0,0,8,2,6,0
Netherlands,1924,Equestrianism,2,0,0,2,9,0,9,1
Netherlands,1924,Fencing,0,0,1,1,31,3,28,3
Netherlands,1924,Football,0,0,0,0,19,0,19,1
Netherlands,1924,Modern Pentathlon,0,0,0,0,4,0,4,0
Netherlands,1924,Rowing,1,0,0,1,17,0,17,3
Netherlands,1924,Sailing,0,0,1,1,4,0,4,1
Netherlands,1924,Shooting,0,0,0,0,13,0,13,1
Netherlands,1924,Swimming,0,0,0,0,18,8,10,3
Netherlands,1924,Tennis,0,0,1,1,11,2,9,2
Netherlands,1924,Water Polo,0,0,0,0,7,0,7,1
Netherlands,1924,Weightlifting,0,0,0,0,3,0,3,0
Netherlands,1924,Wrestling,0,0,0,0,8,0,8,0
Netherlands,1928,Art Competitions,2,1,2,5,71,9,62,2
Netherlands,1928,Athletics,0,1,0,1,65,15,50,3
Netherlands,1928,Boxing,1,0,1,2,6,0,6,0
Netherlands,1928,Cycling,1,3,0,4,16,0,16,3
Netherlands,1928,Diving,0,0,0,0,10,6,4,0
Netherlands,1928,Equestrianism,2,1,1,4,18,0,18,3
Netherlands,1928,Fencing,0,0,0,0,30,3,27,3
Netherlands,1928,Football,0,0,0,0,11,0,11,1
Netherlands,1928,Gymnastics,1,0,0,1,66,10,56,5
Netherlands,1928,Hockey,0,1,0,1,11,0,11,1
Netherlands,1928,Modern Pentathlon,0,0,0,0,3,0,3,0
Netherlands,1928,Rowing,0,0,0,0,21,0,21,5
Netherlands,1928,Sailing,0,1,0,1,12,0,12,2
Netherlands,1928,Swimming,1,2,0,3,19,12,7,3
Netherlands,1928,Water Polo,0,0,0,0,9,0,9,1
Netherlands,1928,Weightlifting,0,0,2,2,10,0,10,0
Netherlands,1928,Wrestling,0,0,0,0,6,0,6,0
Netherlands,1932,Art Competitions,0,0,1,1,38,5,33,0
Netherlands,1932,Athletics,0,0,0,0,11,8,3,1
Netherlands,1932,Cycling,1,1,0,2,4,0,4,1
Netherlands,1932,Equestrianism,1,1,0,2,6,0,6,1
Netherlands,1932,Fencing,0,0,0,0,4,1,3,0
Netherlands,1932,Modern Pentathlon,0,0,0,0,1,0,1,0
Netherlands,1932,Rowing,0,0,0,0,2,0,2,1
Netherlands,1932,Sailing,0,1,0,1,3,0,3,1
Netherlands,1932,Swimming,0,2,0,2,11,11,0,2
Netherlands,1936,Art Competitions,0,0,0,0,56,2,54,1
Netherlands,1936,Athletics,0,0,2,2,30,13,17,2
Netherlands,1936,Boxing,0,0,0,0,8,0,8,0
Netherlands,1936,Canoeing,0,0,3,3,9,0,9,3
Netherlands,1936,Cycling,1,2,0,3,16,0,16,3
Netherlands,1936,Diving,0,0,0,0,1,0,1,0
Netherlands,1936,Equestrianism,0,1,0,1,18,0,18,3
Netherlands,1936,Fencing,0,0,0,0,17,1,16,2
Netherlands,1936,Hockey,0,0,1,1,12,0,12,1
Netherlands,1936,Modern Pentathlon,0,0,0,0,3,0,3,0
Netherlands,1936,Rowing,0,0,0,0,15,0,15,4
Netherlands,1936,Sailing,1,0,1,2,8,0,8,2
Netherlands,1936,Shooting,0,0,0,0,4,0,4,0
Netherlands,1936,Swimming,4,1,0,5,21,16,5,2
Netherlands,1936,Water Polo,0,0,0,0,9,0,9,1
Netherlands,1948,Art Competitions,0,0,0,0,12,0,12,0
Netherlands,1948,Athletics,4,0,2,6,38,20,18,2
Netherlands,1948,Boxing,0,0,0,0,6,0,6,0
Netherlands,1948,Canoeing,0,1,0,1,7,1,6,2
Netherlands,1948,Cycling,0,1,0,1,16,0,16,3
Netherlands,1948,Diving,0,0,0,0,2,2,0,0
Netherlands,1948,Equestrianism,0,0,0,0,8,0,8,1
Netherlands,1948,Fencing,0,0,0,0,18,2,16,2
Netherlands,1948,Football,0,0,0,0,12,0,12,1
Netherlands,1948,Gymnastics,0,0,0,0,8,8,0,1
Netherlands,1948,Hockey,0,0,1,1,12,0,12,1
Netherlands,1948,Rowing,0,0,0,0,6,0,6,2
Netherlands,1948,Sailing,0,0,2,2,8,0,8,2
Netherlands,1948,Shooting,0,0,0,0,4,0,4,0
Netherlands,1948,Swimming,1,0,2,3,15,13,2,2
Netherlands,1948,Water Polo,0,0,1,1,9,0,9,1
Netherlands,1948,Weightlifting,0,0,1,1,2,0,2,0
Netherlands,1948,Wrestling,0,0,0,0,4,0,4,0
Netherlands,1952,Athletics,0,1,0,1,18,12,6,1
Netherlands,1952,Boxing,0,0,0,0,5,0,5,0
Netherlands,1952,Canoeing,0,0,0,0,7,1,6,2
Netherlands,1952,Cycling,0,0,0,0,14,0,14,2
Netherlands,1952,Diving,0,0,0,0,2,2,0,0
Netherlands,1952,Equestrianism,0,0,0,0,6,0,6,1
Netherlands,1952,Football,0,0,0,0,11,0,11,1
Netherlands,1952,Gymnastics,0,0,0,0,56,56,0,3
Netherlands,1952,Hockey,0,1,0,1,11,0,11,1
Netherlands,1952,Rowing,0,0,0,0,12,0,12,3
Netherlands,1952,Sailing,0,0,0,0,9,0,9,3
Netherlands,1952,Swimming,0,3,0,3,20,16,4,2
Netherlands,1952,Water Polo,0,0,0,0,7,0,7,1
Netherlands,1952,Weightlifting,0,0,0,0,2,0,2,0
Netherlands,1956,Equestrianism,0,0,0,0,1,0,1,0
Netherlands,1960,Athletics,0,0,0,0,10,5,5,0
Netherlands,1960,Boxing,0,0,0,0,3,0,3,0
Netherlands,1960,Canoeing,0,0,0,0,7,0,7,2
Netherlands,1960,Cycling,0,0,0,0,17,0,17,3
Netherlands,1960,Diving,0,0,0,0,2,2,0,0
Netherlands,1960,Fencing,0,0,0,0,8,7,1,1
Netherlands,1960,Gymnastics,0,0,0,0,36,36,0,2
Netherlands,1960,Hockey,0,0,0,0,16,0,16,1
Netherlands,1960,Rowing,0,0,0,0,13,0,13,4
Netherlands,1960,Sailing,0,0,0,0,7,0,7,2
Netherlands,1960,Swimming,0,1,2,3,29,19,10,4
Netherlands,1960,Water Polo,0,0,0,0,9,0,9,1
Netherlands,1960,Wrestling,0,0,0,0,3,0,3,0
Netherlands,1964,Athletics,0,0,0,0,10,6,4,0
Netherlands,1964,Boxing,0,0,0,0,4,0,4,0
Netherlands,1964,Canoeing,0,1,0,1,7,0,7,2
Netherlands,1964,Cycling,1,0,1,2,18,0,18,3
Netherlands,1964,Hockey,0,0,0,0,18,0,18,1
Netherlands,1964,Judo,1,0,0,1,4,0,4,0
Netherlands,1964,Rowing,0,1,2,3,17,0,17,5
Netherlands,1964,Sailing,0,0,0,0,7,0,7,2
Netherlands,1964,Shooting,0,0,0,0,2,0,2,0
Netherlands,1964,Swimming,0,2,1,3,48,25,23,6
Netherlands,1964,Volleyball,0,0,0,0,12,0,12,1
Netherlands,1964,Water Polo,0,0,0,0,11,0,11,1
Netherlands,1968,Athletics,0,0,1,1,17,15,2,1
Netherlands,1968,Boxing,0,0,0,0,2,0,2,0
Netherlands,1968,Canoeing,0,0,0,0,10,3,7,3
Netherlands,1968,Cycling,1,1,0,2,18,0,18,3
Netherlands,1968,Diving,0,0,0,0,2,2,0,0
Netherlands,1968,Hockey,0,0,0,0,17,0,17,1
Netherlands,1968,Rowing,1,2,0,3,22,0,22,5
Netherlands,1968,Sailing,0,0,0,0,6,0,6,2
Netherlands,1968,Swimming,1,0,0,1,34,23,11,4
Netherlands,1968,Water Polo,0,0,0,0,11,0,11,1
Netherlands,1968,Weightlifting,0,0,0,0,1,0,1,0
Netherlands,1972,Athletics,0,0,0,0,8,6,2,0
Netherlands,1972,Boxing,0,0,0,0,2,0,2,0
Netherlands,1972,Canoeing,0,1,0,1,3,3,0,1
Netherlands,1972,Cycling,1,0,0,1,18,0,18,3
Netherlands,1972,Diving,0,0,0,0,2,2,0,0
Netherlands,1972,Equestrianism,0,0,0,0,14,4,10,2
Netherlands,1972,Fencing,0,0,0,0,1,0,1,0
Netherlands,1972,Gymnastics,0,0,0,0,36,36,0,2
Netherlands,1972,Hockey,0,0,0,0,16,0,16,1
Netherlands,1972,Judo,2,0,0,2,4,0,4,0
Netherlands,1972,Modern Pentathlon,0,0,0,0,6,0,6,1
Netherlands,1972,Rowing,0,0,1,1,21,0,21,5
Netherlands,1972,Sailing,0,0,0,0,5,0,5,2
Netherlands,1972,Shooting,0,0,0,0,3,0,3,0
Netherlands,1972,Swimming,0,0,0,0,49,34,15,5
Netherlands,1972,Water Polo,0,0,0,0,11,0,11,1
Netherlands,1976,Athletics,0,0,0,0,7,2,5,0
Netherlands,1976,Canoeing,0,0,0,0,4,0,4,2
Netherlands,1976,Cycling,0,1,0,1,14,0,14,2
Netherlands,1976,Equestrianism,0,0,0,0,13,4,9,2
Netherlands,1976,Gymnastics,0,0,0,0,36,36,0,2
Netherlands,1976,Hockey,0,0,0,0,16,0,16,1
Netherlands,1976,Rowing,0,0,0,0,24,17,7,5
Netherlands,1976,Sailing,0,0,0,0,9,0,9,4
Netherlands,1976,Shooting,0,1,0,1,2,0,2,0
Netherlands,1976,Swimming,0,0,2,2,40,27,13,4
Netherlands,1976,Water Polo,0,0,1,1,10,0,10,1
Netherlands,1980,Archery,0,0,0,0,2,1,1,0
Netherlands,1980,Athletics,0,1,0,1,15,3,12,1
Netherlands,1980,Canoeing,0,0,0,0,12,2,10,4
Netherlands,1980,Cycling,0,0,0,0,9,0,9,1
Netherlands,1980,Judo,0,0,1,1,3,0,3,0
Netherlands,1980,Rowing,0,0,0,0,10,6,4,2
Netherlands,1980,Sailing,0,0,0,0,12,0,12,5
Netherlands,1980,Shooting,0,0,0,0,4,0,4,0
Netherlands,1980,Swimming,0,0,1,1,34,17,17,4
Netherlands,1980,Water Polo,0,0,0,0,11,0,11,1
Netherlands,1984,Archery,0,0,0,0,2,1,1,0
Netherlands,1984,Athletics,1,0,0,1,16,9,7,0
Netherlands,1984,Boxing,0,0,1,1,2,0,2,0
Netherlands,1984,Canoeing,0,0,1,1,5,1,4,2
Netherlands,1984,Cycling,0,0,0,0,17,3,14,2
Netherlands,1984,Diving,0,0,0,0,1,1,0,0
Netherlands,1984,Equestrianism,0,0,0,0,6,4,2,1
Netherlands,1984,Hockey,1,0,0,1,32,16,16,2
Netherlands,1984,Judo,0,0,0,0,3,0,3,0
Netherlands,1984,Rowing,0,1,1,2,26,19,7,6
Netherlands,1984,Sailing,1,0,0,1,8,0,8,3
Netherlands,1984,Shooting,0,0,0,0,5,0,5,0
Netherlands,1984,Swimming,2,1,3,6,44,26,18,5
Netherlands,1984,Synchronized Swimming,0,0,0,0,5,5,0,1
Netherlands,1984,Water Polo,0,0,0,0,13,0,13,1
Netherlands,1988,Archery,0,0,0,0,3,2,1,0
Netherlands,1988,Athletics,0,0,0,0,26,16,10,1
Netherlands,1988,Boxing,0,0,1,1,2,0,2,0
Netherlands,1988,Canoeing,0,0,1,1,2,2,0,1
Netherlands,1988,Cycling,1,1,0,2,17,3,14,2
Netherlands,1988,Diving,0,0,0,0,2,1,1,0
Netherlands,1988,Equestrianism,0,0,0,0,16,8,8,2
Netherlands,1988,Fencing,0,0,0,0,8,0,8,1
Netherlands,1988,Hockey,0,0,2,2,32,16,16,2
Netherlands,1988,Judo,0,0,1,1,3,0,3,0
Netherlands,1988,Rowing,1,0,0,1,16,5,11,4
Netherlands,1988,Sailing,0,0,0,0,12,2,10,5
Netherlands,1988,Shooting,0,0,0,0,5,1,4,0
Netherlands,1988,Swimming,0,1,0,1,41,25,16,6
Netherlands,1988,Table Tennis,0,0,0,0,4,4,0,1
Netherlands,1988,Tennis,0,0,0,0,1,0,1,0
Netherlands,1988,Volleyball,0,0,0,0,12,0,12,1
Netherlands,1992,Archery,0,0,0,0,12,6,6,2
Netherlands,1992,Athletics,1,0,0,1,17,9,8,1
Netherlands,1992,Badminton,0,0,0,0,5,5,0,1
Netherlands,1992,Boxing,0,1,1,2,5,0,5,0
Netherlands,1992,Canoeing,0,0,0,0,6,0,6,2
Netherlands,1992,Cycling,0,2,2,4,20,5,15,2
Netherlands,1992,Diving,0,0,0,0,2,1,1,0
Netherlands,1992,Equestrianism,1,2,0,3,24,12,12,3
Netherlands,1992,Gymnastics,0,0,0,0,5,5,0,1
Netherlands,1992,Hockey,0,0,0,0,32,16,16,2
Netherlands,1992,Judo,0,0,2,2,10,6,4,0
Netherlands,1992,Rowing,0,0,1,1,20,7,13,6
Netherlands,1992,Sailing,0,0,1,1,14,2,12,5
Netherlands,1992,Shooting,0,0,0,0,4,1,3,0
Netherlands,1992,Swimming,0,0,0,0,26,23,3,3
Netherlands,1992,Synchronized Swimming,0,0,0,0,5,5,0,1
Netherlands,1992,Table Tennis,0,0,0,0,5,4,1,1
Netherlands,1992,Tennis,0,0,0,0,9,4,5,2
Netherlands,1992,Volleyball,0,1,0,1,23,11,12,2
Netherlands,1992,Water Polo,0,0,0,0,13,0,13,1
Netherlands,1996,Archery,0,0,0,0,2,2,0,0
Netherlands,1996,Athletics,0,0,0,0,10,5,5,1
Netherlands,1996,Badminton,0,0,0,0,7,3,4,2
Netherlands,1996,Baseball,0,0,0,0,20,0,20,1
Netherlands,1996,Beach Volleyball,0,0,0,0,4,2,2,2
Netherlands,1996,Canoeing,0,0,0,0,2,0,2,0
Netherlands,1996,Cycling,1,1,1,3,23,7,16,1
Netherlands,1996,Equestrianism,0,2,1,3,16,6,10,2
Netherlands,1996,Hockey,1,0,1,2,32,16,16,2
Netherlands,1996,Judo,0,0,3,3,10,6,4,0
Netherlands,1996,Rowing,1,1,1,3,36,19,17,9
Netherlands,1996,Sailing,0,1,1,2,12,2,10,3
Netherlands,1996,Shooting,0,0,0,0,2,0,2,0
Netherlands,1996,Softball,0,0,0,0,15,15,0,1
Netherlands,1996,Swimming,0,0,2,2,45,23,22,8
Netherlands,1996,Table Tennis,0,0,0,0,10,7,3,2
Netherlands,1996,Tennis,0,0,0,0,8,3,5,2
Netherlands,1996,Volleyball,1,0,0,1,24,12,12,2
Netherlands,1996,Water Polo,0,0,0,0,12,0,12,1
Netherlands,2000,Archery,0,0,1,1,6,0,6,1
Netherlands,2000,Athletics,0,0,0,0,9,2,7,1
Netherlands,2000,Badminton,0,0,0,0,8,5,3,3
Netherlands,2000,Baseball,0,0,0,0,24,0,24,1
Netherlands,2000,Beach Volleyball,0,0,0,0,2,2,0,1
Netherlands,2000,Cycling,3,1,0,4,26,8,18,2
Netherlands,2000,Equestrianism,2,2,0,4,16,6,10,2
Netherlands,2000,Hockey,1,0,1,2,32,16,16,2
Netherlands,2000,Judo,1,0,0,1,10,5,5,0
Netherlands,2000,Rowing,0,3,0,3,35,15,20,8
Netherlands,2000,Sailing,0,1,0,1,9,3,6,3
Netherlands,2000,Shooting,0,0,0,0,3,0,3,0
Netherlands,2000,Swimming,5,1,2,8,51,24,27,8
Netherlands,2000,Table Tennis,0,0,0,0,4,0,4,1
Netherlands,2000,Taekwondo,0,0,0,0,2,2,0,0
Netherlands,2000,Tennis,0,1,0,1,5,5,0,1
Netherlands,2000,Trampolining,0,0,0,0,1,0,1,0
Netherlands,2000,Triathlon,0,0,0,0,6,3,3,0
Netherlands,2000,Volleyball,0,0,0,0,10,0,10,1
Netherlands,2000,Water Polo,0,0,0,0,25,13,12,2
Netherlands,2000,Wrestling,0,0,0,0,1,0,1,0
Netherlands,2004,Archery,0,0,0,0,6,0,6,1
Netherlands,2004,Athletics,0,0,0,0,21,7,14,3
Netherlands,2004,Badminton,0,1,0,1,6,5,1,2
Netherlands,2004,Baseball,0,0,0,0,24,0,24,1
Netherlands,2004,Beach Volleyball,0,0,0,0,2,2,0,1
Netherlands,2004,Canoeing,0,0,0,0,2,0,2,0
Netherlands,2004,Cycling,1,1,2,4,35,10,25,3
Netherlands,2004,Equestrianism,1,0,0,1,16,6,10,2
Netherlands,2004,Fencing,0,0,0,0,1,1,0,0
Netherlands,2004,Gymnastics,0,0,0,0,10,10,0,1
Netherlands,2004,Hockey,0,2,0,2,32,16,16,2
Netherlands,2004,Judo,0,1,3,4,7,3,4,0
Netherlands,2004,Rowing,0,1,2,3,26,12,14,4
Netherlands,2004,Sailing,0,0,0,0,14,6,8,5
Netherlands,2004,Shooting,0,0,0,0,5,0,5,0
Netherlands,2004,Swimming,2,3,2,7,33,21,12,6
Netherlands,2004,Synchronized Swimming,0,0,0,0,2,2,0,1
Netherlands,2004,Table Tennis,0,0,0,0,4,0,4,1
Netherlands,2004,Taekwondo,0,0,0,0,2,1,1,0
Netherlands,2004,Trampolining,0,0,0,0,2,1,1,0
Netherlands,2004,Triathlon,0,0,0,0,2,2,0,0
Netherlands,2004,Volleyball,0,0,0,0,12,0,12,1
Netherlands,2008,Athletics,0,0,0,0,15,4,11,1
Netherlands,2008,Baseball,0,0,0,0,24,0,24,1
Netherlands,2008,Beach Volleyball,0,0,0,0,6,2,4,2
Netherlands,2008,Canoeing,0,0,0,0,2,1,1,0
Netherlands,2008,Cycling,1,0,0,1,38,10,28,3
Netherlands,2008,Equestrianism,1,1,0,2,15,6,9,2
Netherlands,2008,Fencing,0,0,0,0,2,1,1,0
Netherlands,2008,Football,0,0,0,0,16,0,16,1
Netherlands,2008,Gymnastics,0,0,0,0,6,4,2,2
Netherlands,2008,Hockey,1,0,0,1,32,16,16,2
Netherlands,2008,Judo,0,1,4,5,10,4,6,0
Netherlands,2008,Rowing,1,1,0,2,30,11,19,5
Netherlands,2008,Sailing,0,2,0,2,12,5,7,4
Netherlands,2008,Softball,0,0,0,0,15,15,0,1
Netherlands,2008,Swimming,2,0,0,2,38,24,14,6
Netherlands,2008,Synchronized Swimming,0,0,0,0,2,2,0,1
Netherlands,2008,Table Tennis,0,0,0,0,5,5,0,1
Netherlands,2008,Taekwondo,0,0,0,0,1,0,1,0
Netherlands,2008,Triathlon,0,0,0,0,2,1,1,0
Netherlands,2008,Water Polo,1,0,0,1,12,12,0,1
Netherlands,2012,Archery,0,0,0,0,1,0,1,0
Netherlands,2012,Athletics,0,0,0,0,22,9,13,2
Netherlands,2012,Badminton,0,0,0,0,1,1,0,0
Netherlands,2012,Beach Volleyball,0,0,0,0,6,4,2,2
Netherlands,2012,Cycling,1,0,2,3,32,16,16,3
Netherlands,2012,Equestrianism,0,3,1,4,21,6,15,3
Netherlands,2012,Fencing,0,0,0,0,1,0,1,0
Netherlands,2012,Gymnastics,1,0,0,1,6,4,2,2
Netherlands,2012,Hockey,1,1,0,2,33,16,17,2
Netherlands,2012,Judo,0,0,2,2,9,4,5,0
Netherlands,2012,Rowing,0,0,1,1,32,13,19,7
Netherlands,2012,Sailing,1,1,1,3,11,6,5,3
Netherlands,2012,Shooting,0,0,0,0,3,0,3,0
Netherlands,2012,Swimming,2,1,1,4,32,18,14,4
Netherlands,2012,Table Tennis,0,0,0,0,5,5,0,1
Netherlands,2012,Taekwondo,0,0,0,0,1,0,1,0
Netherlands,2012,Tennis,0,0,0,0,3,0,3,1
Netherlands,2012,Trampolining,0,0,0,0,1,1,0,0
Netherlands,2012,Triathlon,0,0,0,0,2,2,0,0
Netherlands,2016,Archery,0,0,0,0,6,0,6,1
Netherlands,2016,Athletics,0,1,0,1,38,25,13,3
Netherlands,2016,Badminton,0,0,0,0,4,3,1,2
Netherlands,2016,Beach Volleyball,0,0,1,1,8,4,4,2
Netherlands,2016,Boxing,0,1,0,1,3,1,2,0
Netherlands,2016,Cycling,2,3,1,6,38,16,22,3
Netherlands,2016,Diving,0,0,0,0,1,1,0,0
Netherlands,2016,Equestrianism,0,0,0,0,24,6,18,3
Netherlands,2016,Fencing,0,0,0,0,1,0,1,0
Netherlands,2016,Golf,0,0,0,0,1,0,1,0
Netherlands,2016,Gymnastics,1,0,0,1,45,20,25,5
Netherlands,2016,Handball,0,0,0,0,14,14,0,1
Netherlands,2016,Hockey,0,1,0,1,32,16,16,2
Netherlands,2016,Judo,0,0,1,1,11,5,6,0
Netherlands,2016,Rowing,1,1,1,3,36,17,19,8
Netherlands,2016,Sailing,2,0,0,2,11,7,4,3
Netherlands,2016,Swimming,2,0,0,2,30,19,11,4
Netherlands,2016,Table Tennis,0,0,0,0,5,5,0,1
Netherlands,2016,Taekwondo,0,0,0,0,1,1,0,0
Netherlands,2016,Tennis,0,0,0,0,6,2,4,2
Netherlands,2016,Triathlon,0,0,0,0,1,1,0,0
Netherlands,2016,Volleyball,0,0,0,0,12,12,0,1
Netherlands,2016,Wrestling,0,0,0,0,1,1,0,0
Netherlands,2020,3x3 Basketball,0,0,0,0,4,0,4,1
Netherlands,2020,Archery,0,1,0,1,9,2,7,2
Netherlands,2020,Artistic Gymnastics,0,0,0,0,25,23,2,1
Netherlands,2020,Artistic Swimming,0,0,0,0,2,2,0,0
Netherlands,2020,Athletics,2,3,3,8,65,39,26,5
Netherlands,2020,Badminton,0,0,0,0,5,3,2,2
Netherlands,2020,Beach Volleyball,0,0,0,0,6,4,2,2
Netherlands,2020,Boxing,0,0,1,1,2,1,1,0
Netherlands,2020,Canoe Slalom,0,0,0,0,1,1,0,0
Netherlands,2020,Cycling BMX Racing,1,0,1,2,6,3,3,2
Netherlands,2020,Cycling Mountain Bike,0,0,0,0,4,2,2,0
Netherlands,2020,Cycling Road,1,2,1,4,12,6,6,0
Netherlands,2020,Cycling Track,3,1,2,6,24,10,14,4
Netherlands,2020,Diving,0,0,0,0,2,2,0,0
Netherlands,2020,Equestrian,0,0,1,1,18,6,12,2
Netherlands,2020,Fencing,0,0,0,0,1,0,1,0
Netherlands,2020,Football,0,0,0,0,22,22,0,1
Netherlands,2020,Golf,0,0,0,0,1,1,0,0
Netherlands,2020,Handball,0,0,0,0,15,15,0,1
Netherlands,2020,Hockey,1,0,0,1,36,18,18,2
Netherlands,2020,Judo,0,0,1,1,20,10,10,1
Netherlands,2020,Marathon Swimming,0,1,0,1,2,1,1,0
Netherlands,2020,Rowing,1,2,2,5,35,14,21,9
Netherlands,2020,Sailing,1,0,2,3,10,6,4,3
Netherlands,2020,Skateboarding,0,0,0,0,2,2,0,0
Netherlands,2020,Swimming,0,2,0,2,36,20,16,4
Netherlands,2020,Table Tennis,0,0,0,0,1,1,0,0
Netherlands,2020,Tennis,0,0,0,0,5,3,2,2
Netherlands,2020,Triathlon,0,0,0,0,6,4,2,1
Netherlands,2020,Water Polo,0,0,0,0,13,13,0,1
Netherlands,2020,Weightlifting,0,0,0,0,1,0,1,0
Netherlands,2024,3x3 Basketball,1,0,0,1,4,0,4,1
Netherlands,2024,Archery,0,0,0,0,9,7,2,2
Netherlands,2024,Artistic Gymnastics,0,0,0,0,76,33,43,4
Netherlands,2024,Artistic Swimming,0,0,1,1,2,2,0,1
Netherlands,2024,Athletics,2,1,3,6,57,37,20,4
Netherlands,2024,Badminton,0,0,0,0,2,1,1,1
Netherlands,2024,Beach Volleyball,0,0,0,0,6,2,4,2
Netherlands,2024,Boxing,0,0,0,0,1,1,0,0
Netherlands,2024,Breaking,0,0,0,0,3,1,2,0
Netherlands,2024,Canoe Slalom,0,0,0,0,6,4,2,0
Netherlands,2024,Canoe Sprint,0,0,0,0,4,4,0,1
Netherlands,2024,Cycling BMX Racing,0,1,0,1,6,4,2,2
Netherlands,2024,Cycling Mountain Bike,0,0,0,0,2,2,0,0
Netherlands,2024,Cycling Road,0,1,0,1,10,6,4,0
Netherlands,2024,Cycling Track,3,1,1,5,29,14,15,4
Netherlands,2024,Diving,0,0,0,0,1,1,0,0
Netherlands,2024,Equestrian,0,0,1,1,22,11,11,3
Netherlands,2024,Fencing,0,0,0,0,1,0,1,0
Netherlands,2024,Golf,0,0,0,0,1,1,0,0
Netherlands,2024,Handball,0,0,0,0,17,17,0,1
Netherlands,2024,Hockey,2,0,0,2,35,17,18,2
Netherlands,2024,Judo,0,0,0,0,20,10,10,1
Netherlands,2024,Marathon Swimming,1,0,0,1,1,1,0,0
Netherlands,2024,Rowing,4,3,1,8,33,14,19,8
Netherlands,2024,Sailing,2,0,2,4,11,6,5,3
Netherlands,2024,Skateboarding,0,0,0,0,2,2,0,0
Netherlands,2024,Swimming,0,0,2,2,46,28,18,5
Netherlands,2024,Table Tennis,0,0,0,0,1,1,0,0
Netherlands,2024,Tennis,0,0,0,0,11,4,7,3
Netherlands,2024,Triathlon,0,0,0,0,4,2,2,0
Netherlands,2024,Volleyball,0,0,0,0,13,13,0,1
Netherlands,2024,Water Polo,0,0,1,1,13,13,0,1
New Zealand,1900,Water Polo,1,0,0,1,1,0,1,1
New Zealand,1920,Athletics,0,0,0,0,3,0,3,0
New Zealand,1920,Rowing,0,0,1,1,1,0,1,0
New Zealand,1920,Swimming,0,0,0,0,2,2,0,1
New Zealand,1924,Athletics,0,0,1,1,2,0,2,0
New Zealand,1924,Boxing,0,0,0,0,1,0,1,0
New Zealand,1924,Swimming,0,0,0,0,3,2,1,1
New Zealand,1928,Athletics,0,0,0,0,4,1,3,0
New Zealand,1928,Boxing,1,0,0,1,2,0,2,0
New Zealand,1928,Swimming,0,0,0,0,7,4,3,1
New Zealand,1932,Athletics,0,0,0,0,9,1,8,0
New Zealand,1932,Boxing,0,0,0,0,3,0,3,0
New Zealand,1932,Cycling,0,0,0,0,1,0,1,0
New Zealand,1932,Rowing,0,1,0,1,16,0,16,3
New Zealand,1936,Athletics,1,0,0,1,3,0,3,0
New Zealand,1936,Boxing,0,0,0,0,3,0,3,0
New Zealand,1936,Cycling,0,0,0,0,3,0,3,0
New Zealand,1948,Athletics,0,0,0,0,4,0,4,0
New Zealand,1948,Boxing,0,0,0,0,1,0,1,0
New Zealand,1948,Cycling,0,0,0,0,1,0,1,0
New Zealand,1948,Swimming,0,0,0,0,1,1,0,0
New Zealand,1948,Weightlifting,0,0,0,0,1,0,1,0
New Zealand,1952,Athletics,1,0,1,2,8,3,5,0
New Zealand,1952,Cycling,0,0,0,0,4,0,4,1
New Zealand,1952,Rowing,0,0,0,0,5,0,5,1
New Zealand,1952,Swimming,0,0,1,1,2,1,1,0
New Zealand,1952,Weightlifting,0,0,0,0,1,0,1,0
New Zealand,1956,Athletics,1,0,0,1,11,5,6,0
New Zealand,1956,Boxing,0,0,0,0,2,0,2,0
New Zealand,1956,Cycling,0,0,0,0,8,0,8,2
New Zealand,1956,Hockey,0,0,0,0,14,0,14,1
New Zealand,1956,Rowing,0,0,0,0,8,0,8,2
New Zealand,1956,Sailing,1,0,0,1,5,0,5,2
New Zealand,1956,Swimming,0,0,0,0,7,6,1,1
New Zealand,1956,Weightlifting,0,0,0,0,1,0,1,0
New Zealand,1956,Wrestling,0,0,0,0,1,0,1,0
New Zealand,1960,Athletics,2,0,1,3,22,6,16,0
New Zealand,1960,Cycling,0,0,0,0,1,0,1,0
New Zealand,1960,Equestrianism,0,0,0,0,1,0,1,0
New Zealand,1960,Fencing,0,0,0,0,3,0,3,0
New Zealand,1960,Hockey,0,0,0,0,14,0,14,1
New Zealand,1960,Rowing,0,0,0,0,1,0,1,0
New Zealand,1960,Sailing,0,0,0,0,3,0,3,1
New Zealand,1960,Weightlifting,0,0,0,0,1,0,1,0
New Zealand,1960,Wrestling,0,0,0,0,1,0,1,0
New Zealand,1964,Athletics,2,0,2,4,20,7,13,0
New Zealand,1964,Boxing,0,0,0,0,2,0,2,0
New Zealand,1964,Cycling,0,0,0,0,8,0,8,1
New Zealand,1964,Equestrianism,0,0,0,0,6,0,6,1
